email,month,year,cancelled_b,cancelled_l,cancelled_d
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,2,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,3,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,4,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,5,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,6,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
pranav.verma@iiit.ac.in,7,2019,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,8,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,9,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,10,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,11,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,12,2018,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,1,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,2,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,3,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,4,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,5,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
amrit.kataria@iiit.ac.in,6,2019,0,0,0
